Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G
186,James Harden\hardeja01,SG,21,OKC,82,5,26.7,3.6,8.3,0.436,1.4,4,0.349,2.3,4.4,0.514,0.518,3.5,4.2,0.843,0.5,2.6,3.1,2.1,1.1,0.3,1.3,2.5,12.2
216,Serge Ibaka\ibakase01,PF,21,OKC,82,44,27,4.1,7.5,0.543,0,0,0,4.1,7.5,0.544,0.543,1.7,2.2,0.75,2.6,5,7.6,0.3,0.4,2.4,0.9,3.3,9.9
221,Royal Ivey\iveyro01,SG,29,OKC,25,0,6.2,0.6,1.5,0.421,0.3,0.6,0.438,0.4,0.9,0.409,0.513,0.1,0.1,1,0.1,0.6,0.6,0.3,0.2,0,0.2,0.7,1.6
254,Nenad Krstic\krstine01,C,27,OKC,47,47,21.7,3.2,6.5,0.498,0,0,,3.2,6.5,0.498,0.498,1.1,1.4,0.803,1.6,2.8,4.4,0.4,0.4,0.4,0.7,2.3,7.6
280,Eric Maynor\maynoer01,PG,23,OKC,82,0,14.6,1.6,4.1,0.402,0.5,1.2,0.385,1.2,2.9,0.409,0.458,0.5,0.7,0.729,0.3,1.2,1.5,2.9,0.4,0.1,0.9,1.2,4.2
298,Nazr Mohammed\mohamna01,C,33,OKC,24,7,17.9,3.1,5.5,0.573,0,0,,3.1,5.5,0.573,0.573,0.6,1,0.625,1.9,2.9,4.8,0.3,0.7,0.4,0.8,2.6,6.9
303,Byron Mullens\mulleby01,PF,21,OKC,13,0,6.5,0.7,2.2,0.321,0,0,,0.7,2.2,0.321,0.321,0.5,1.1,0.5,0.5,1.4,1.8,0,0.2,0.2,0.6,0.8,1.9
329,Kendrick Perkins\perkike01,C,26,OKC,17,17,25.2,2.1,4.2,0.493,0,0,,2.1,4.2,0.493,0.493,1,1.9,0.531,2.3,5.6,7.9,0.9,0.4,0.9,1.8,3.2,5.1
330,Morris Peterson\petermo01,SG,33,OKC,4,0,5.8,0.5,1.3,0.4,0,0.3,0,0.5,1,0.5,0.4,0,0,,0,0.8,0.8,0.3,0,0,0,1.3,1
354,Nate Robinson\robinna01,PG,26,OKC,4,0,7.5,1,3.8,0.267,0.5,2,0.25,0.5,1.8,0.286,0.333,0.8,1,0.75,0,0.3,0.3,1.5,0,0,0.5,2,3.3
365,Thabo Sefolosha\sefolth01,SG,26,OKC,79,79,25.9,2,4.2,0.471,0.4,1.3,0.275,1.6,2.9,0.558,0.514,0.7,1,0.747,0.8,3.6,4.4,1.4,1.2,0.5,0.7,2.2,5.1
430,Russell Westbrook\westbru01,PG,22,OKC,82,82,34.7,7.5,17,0.442,0.4,1.3,0.33,7.1,15.7,0.451,0.454,6.5,7.7,0.842,1.5,3.1,4.6,8.2,1.9,0.4,3.9,2.5,21.9
431,D.J. White\whitedj01,PF,24,OKC,23,0,9.5,1.3,2.8,0.462,0,0,,1.3,2.8,0.462,0.462,0.2,0.4,0.5,0.5,1.7,2.3,0.2,0.3,0.3,0.3,1.3,2.8
8,Malik Allen\allenma01,PF,32,ORL,18,0,9.9,0.6,1.7,0.355,0,0,,0.6,1.7,0.355,0.355,0.1,0.1,0.5,0.7,1.1,1.8,0.2,0.1,0.2,0.2,1.7,1.3
16,Ryan Anderson\anderry01,PF,22,ORL,64,14,22.3,3.5,8.2,0.43,2.1,5.3,0.393,1.4,2.9,0.5,0.558,1.5,1.8,0.812,2,3.5,5.5,0.8,0.5,0.6,0.8,2.1,10.6
19,Gilbert Arenas\arenagi01,PG,29,ORL,49,2,21.8,2.8,8.2,0.344,1,3.7,0.275,1.8,4.5,0.401,0.406,1.3,1.8,0.744,0.3,2.1,2.4,3.2,0.9,0.2,2.2,2.3,8
34,Brandon Bass\bassbr01,PF,25,ORL,76,51,26.1,4.4,8.5,0.515,0,0,0,4.4,8.5,0.516,0.515,2.5,3.1,0.815,1.8,3.8,5.6,0.8,0.4,0.7,1.3,2.1,11.2
82,Vince Carter\cartevi01,SG,34,ORL,22,22,30.2,5.7,12.1,0.47,1.2,3.5,0.346,4.5,8.5,0.521,0.521,2.5,3.4,0.747,0.5,3.6,4.1,2.9,0.9,0.1,1.6,3.2,15.1
88,Earl Clark\clarkea01,SF,23,ORL,33,0,11.9,1.7,3.8,0.441,0,0.2,0,1.7,3.7,0.459,0.441,0.7,1.1,0.595,1,1.5,2.5,0.2,0.2,0.5,0.8,1.2,4.1
124,Chris Duhon\duhonch01,PG,28,ORL,51,5,15.2,1,2.5,0.38,0.3,1,0.25,0.7,1.5,0.468,0.43,0.3,0.5,0.56,0.2,0.8,1,2.3,0.3,0,1.2,0.6,2.5
171,Marcin Gortat\gortama01,C,26,ORL,25,2,15.8,1.8,3.2,0.543,0,0,,1.8,3.2,0.543,0.543,0.5,0.7,0.667,1.5,3.2,4.7,0.7,0.3,0.8,0.7,2.1,4
211,Dwight Howard\howardw01,C,25,ORL,78,78,37.6,7.9,13.4,0.593,0,0.1,0,7.9,13.3,0.597,0.593,7,11.7,0.596,4,10.1,14.1,1.4,1.4,2.4,3.6,3.3,22.9
261,Rashard Lewis\lewisra02,PF,31,ORL,25,25,32.4,4.5,10.8,0.419,1.8,4.8,0.367,2.8,6,0.46,0.5,1.4,1.8,0.756,0.9,3.3,4.2,1.2,0.9,0.4,1.4,2.5,12.2
309,Jameer Nelson\nelsoja01,PG,28,ORL,76,76,30.5,4.9,11,0.446,1.6,3.9,0.401,3.4,7.1,0.471,0.517,1.7,2.1,0.802,0.5,2.5,3,6,1,0,2.6,2.8,13.1
333,Mickael Pietrus\pietrmi01,SF,28,ORL,19,0,22,2.4,6.1,0.391,1.8,4.6,0.391,0.6,1.5,0.393,0.539,0.2,0.3,0.5,0.3,2.3,2.6,0.5,0.5,0.2,0.7,1.8,6.7
350,J.J. Redick\redicjj01,SG,26,ORL,59,5,25.6,3.3,7.6,0.441,1.5,3.7,0.397,1.9,3.9,0.482,0.538,1.9,2.2,0.875,0.1,1.8,1.9,1.7,0.5,0.1,0.9,1.4,10.1
351,Jason Richardson\richaja01,SG,30,ORL,55,55,34.9,5.3,12.1,0.433,2.3,6,0.384,2.9,6.1,0.482,0.528,1.1,1.6,0.701,0.6,3.4,4,2,1.2,0.2,1.2,2.1,13.9
352,Quentin Richardson\richaqu01,SF,30,ORL,57,19,16.8,1.5,4.5,0.341,0.7,2.6,0.288,0.8,1.9,0.413,0.424,0.6,0.8,0.75,0.7,2.4,3.1,0.7,0.4,0.1,0.6,1.3,4.4
403,Hedo Turkoglu\turkohe01,SF,31,ORL,56,56,34.1,4.2,9.4,0.448,1.5,3.8,0.404,2.7,5.6,0.478,0.529,1.4,2.1,0.667,0.4,4.1,4.6,5.1,1,0.4,1.8,3,11.4
436,Jason Williams\willija02,PG,35,ORL,16,0,10.7,0.8,2.4,0.342,0.4,1.4,0.304,0.4,0.9,0.4,0.434,0,0,,0.2,1.2,1.4,1.5,0.5,0,0.7,0.4,2.1
35,Tony Battie\battito01,C,34,PHI,38,0,9.9,1.2,2.5,0.469,0.1,0.1,0.667,1.1,2.4,0.462,0.479,0.2,0.4,0.571,0.4,2.2,2.6,0.3,0.1,0.4,0.3,1.6,2.6
58,Craig Brackins\brackcr01,PF,23,PHI,3,0,11,1.3,5.3,0.25,0,1.7,0,1.3,3.7,0.364,0.25,0,0,,0.7,0.7,1.3,0.3,0.3,0,0,1,2.7
60,Elton Brand\brandel01,PF,31,PHI,81,81,34.7,6.2,12.1,0.512,0,0,0,6.2,12.1,0.512,0.512,2.6,3.4,0.78,2.9,5.4,8.3,1.5,1.1,1.3,1.2,3,15
105,Antonio Daniels\daniean01,PG,35,PHI,4,0,8.8,0.5,1.3,0.4,0,0.5,0,0.5,0.8,0.667,0.4,0.5,0.5,1,0,1.3,1.3,0.5,0,0,0.3,0,1.5
192,Spencer Hawes\hawessp01,C,22,PHI,81,81,21.2,3.3,7,0.465,0.1,0.5,0.243,3.1,6.6,0.48,0.473,0.6,1.1,0.534,1.6,4.1,5.7,1.5,0.4,0.9,1.2,2.5,7.2
207,Jrue Holiday\holidjr01,PG,20,PHI,82,82,35.4,5.4,12.2,0.446,1,2.7,0.365,4.5,9.5,0.47,0.487,2.1,2.5,0.823,0.8,3.2,4,6.5,1.5,0.4,2.7,2.5,14
217,Andre Iguodala\iguodan01,SF,27,PHI,67,67,36.9,5,11.3,0.445,0.9,2.7,0.337,4.1,8.6,0.479,0.486,3.1,4.5,0.693,0.9,4.9,5.8,6.3,1.5,0.6,2.1,1.6,14.1
248,Jason Kapono\kaponja01,SF,29,PHI,24,2,4.7,0.3,1.2,0.25,0,0.3,0.125,0.3,0.8,0.3,0.268,0,0.1,0.5,0.1,0.3,0.5,0.2,0.1,0,0.1,0.2,0.7
288,Jodie Meeks\meeksjo01,SG,23,PHI,74,64,27.9,3.3,7.7,0.425,1.9,4.7,0.397,1.4,3,0.468,0.546,2.1,2.3,0.894,0.3,2,2.3,1.1,0.9,0.1,0.8,1.3,10.5
311,Andres Nocioni\nocioan01,SF,31,PHI,54,17,17.2,2.2,5.1,0.426,0.8,2.2,0.356,1.4,2.9,0.478,0.502,0.9,1.1,0.803,0.4,2.8,3.1,0.8,0.3,0.3,0.9,1.9,6.1
378,Darius Songaila\songada01,C,32,PHI,10,0,7.1,0.7,1.5,0.467,0,0,,0.7,1.5,0.467,0.467,0.2,0.4,0.5,0.2,0.8,1,0.2,0,0,0.4,1.6,1.6
379,Marreese Speights\speigma01,C,23,PHI,64,1,11.5,2.3,4.5,0.495,0,0.1,0.25,2.2,4.5,0.498,0.497,0.9,1.1,0.753,1,2.3,3.3,0.5,0.1,0.3,0.6,1.9,5.4
404,Evan Turner\turneev01,SG,22,PHI,78,14,23,2.9,6.8,0.425,0.2,0.6,0.318,2.7,6.2,0.435,0.439,1.3,1.6,0.808,0.5,3.4,3.9,2,0.6,0.2,1,1.8,7.2
438,Lou Williams\willilo02,SG,24,PHI,75,0,23.3,4.3,10.6,0.406,1.2,3.4,0.348,3.1,7.2,0.434,0.462,3.9,4.7,0.823,0.4,1.6,2,3.4,0.6,0.2,1.4,1.7,13.7
452,Thaddeus Young\youngth01,PF,22,PHI,82,1,26,5.6,10.3,0.541,0.1,0.3,0.273,5.5,10.1,0.548,0.544,1.5,2.1,0.707,1.9,3.4,5.3,1,1.1,0.3,1.2,2.1,12.7
33,Earl Barron\barroea01,C,29,PHO,12,6,15.3,1,4.3,0.235,0,0,,1,4.3,0.235,0.235,1,1.7,0.6,1.3,2,3.3,0.3,0.5,0.3,0.9,2.7,3
64,Aaron Brooks\brookaa01,PG,26,PHO,25,5,18.9,3.4,8,0.43,0.9,2.7,0.328,2.6,5.3,0.481,0.485,1.8,2.3,0.807,0.4,0.7,1.1,4.2,0.5,0,1.8,1.8,9.6
82,Vince Carter\cartevi01,SG,34,PHO,51,41,27.2,5.2,12.3,0.422,1.7,4.8,0.366,3.4,7.5,0.458,0.494,1.4,1.9,0.735,0.8,2.8,3.6,1.6,0.9,0.3,1.1,2.4,13.5
87,Josh Childress\childjo01,SG,27,PHO,54,3,16.6,2.2,4,0.565,0,0.3,0.063,2.2,3.7,0.606,0.568,0.5,1.1,0.492,1.3,1.6,2.9,0.8,0.6,0.4,0.8,1.3,5
88,Earl Clark\clarkea01,SF,23,PHO,9,0,8,1.3,3.4,0.387,0,0,,1.3,3.4,0.387,0.387,0.6,1.1,0.5,0.4,1.4,1.9,0.4,0.1,0.3,0.2,0.7,3.2
121,Zabian Dowdell\dowdeza01,PG,26,PHO,24,0,12.2,2.1,5.2,0.408,0.1,0.4,0.3,2,4.8,0.417,0.42,0.7,0.7,0.941,0.2,0.6,0.8,2.1,0.8,0.1,1.2,1.3,5
122,Goran Dragic\dragigo01,PG,24,PHO,48,2,17.8,2.8,6.6,0.421,0.6,2.1,0.277,2.2,4.5,0.488,0.465,1.2,2,0.608,0.5,1.3,1.8,3.1,0.8,0.1,2,1.9,7.4
123,Jared Dudley\dudleja01,SF,25,PHO,82,15,26.1,3.7,7.7,0.477,1.3,3.1,0.415,2.4,4.6,0.519,0.56,2,2.7,0.743,1.4,2.5,3.9,1.3,1.1,0.2,0.9,1.7,10.6
153,Channing Frye\fryech01,PF,27,PHO,77,64,33,4.6,10.8,0.432,2.2,5.7,0.39,2.4,5.1,0.479,0.535,1.2,1.4,0.832,0.8,5.8,6.7,1.2,0.6,1,0.9,3.5,12.7
171,Marcin Gortat\gortama01,C,26,PHO,55,12,29.7,5.3,9.5,0.563,0,0.1,0.25,5.3,9.4,0.566,0.564,2.3,3.2,0.731,2,7.3,9.3,1,0.5,1.3,1.2,2.5,13
204,Grant Hill*\hillgr01,SF,38,PHO,80,80,30.1,5,10.3,0.484,0.6,1.4,0.395,4.4,8.9,0.498,0.511,2.7,3.2,0.829,1,3.3,4.2,2.5,0.8,0.4,1.7,2.3,13.2
257,Gani Lawal\lawalga01,PF,22,PHO,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0
265,Robin Lopez\lopezro01,C,22,PHO,67,56,14.8,2.7,5.3,0.501,0,0,,2.7,5.3,0.501,0.501,1.1,1.5,0.74,1.2,2,3.2,0.1,0.3,0.7,0.7,2.1,6.4
307,Steve Nash*\nashst01,PG,36,PHO,75,75,33.3,5.3,10.8,0.492,1.1,2.7,0.395,4.2,8.1,0.525,0.542,3,3.3,0.912,0.5,2.9,3.5,11.4,0.6,0.1,3.5,1.2,14.7
333,Mickael Pietrus\pietrmi01,SG,28,PHO,38,4,18.1,2.6,6.6,0.392,1.3,3.9,0.342,1.2,2.7,0.465,0.494,0.9,1.3,0.706,0.2,1.8,2,0.6,0.5,0.5,0.7,1.7,7.4
351,Jason Richardson\richaja01,SG,30,PHO,25,25,31.8,7.3,15.6,0.47,2.5,5.9,0.419,4.8,9.6,0.502,0.55,2.2,2.9,0.764,1.3,3.1,4.4,1.4,1.1,0.1,1.2,1.8,19.3
369,Garret Siler\silerga01,C,24,PHO,21,0,4.8,0.8,1.5,0.548,0,0,,0.8,1.5,0.548,0.548,0.5,1,0.5,0.8,0.6,1.3,0.1,0,0.2,0.5,1,2.1
403,Hedo Turkoglu\turkohe01,PF,31,PHO,25,16,25.2,3.4,7.7,0.44,1.6,3.9,0.423,1.8,3.8,0.458,0.547,1,1.4,0.722,0.8,3.2,4,2.3,0.7,0.6,1.2,3.1,9.5
421,Hakim Warrick\warriha01,PF,28,PHO,80,6,17.7,2.9,5.6,0.511,0,0.1,0.091,2.8,5.4,0.522,0.512,2.7,3.7,0.721,1.1,2.6,3.7,0.9,0.4,0.1,1,1.3,8.4
7,LaMarcus Aldridge\aldrila01,PF,25,POR,81,81,39.6,8.7,17.5,0.5,0,0.3,0.174,8.7,17.2,0.505,0.501,4.3,5.5,0.791,3.4,5.3,8.8,2.1,1,1.2,1.9,2.7,21.8
26,Luke Babbitt\babbilu01,SF,21,POR,24,0,5.7,0.6,2.3,0.273,0.1,0.7,0.188,0.5,1.6,0.308,0.3,0.1,0.4,0.333,0.3,1,1.3,0.3,0.1,0.1,0.3,0.6,1.5
33,Earl Barron\barroea01,C,29,POR,2,1,18.5,1.5,5.5,0.273,0,0,,1.5,5.5,0.273,0.273,0.5,1,0.5,2,5,7,1.5,0,0,1.5,2,3.5
37,Nicolas Batum\batumni01,SF,22,POR,80,67,31.5,4.6,10.1,0.455,1.5,4.3,0.345,3.1,5.8,0.535,0.528,1.7,2.1,0.841,1.4,3.2,4.5,1.5,0.9,0.6,1,2.4,12.4
75,Marcus Camby\cambyma01,C,36,POR,59,51,26.1,2,5,0.398,0,0,0,2,5,0.399,0.398,0.7,1.2,0.614,3.1,7.2,10.3,2.1,0.7,1.6,1.1,2.4,4.7
89,Jarron Collins\collija03,C,32,POR,5,0,4.8,0.2,1.2,0.167,0,0,,0.2,1.2,0.167,0.167,0,0,,1.4,0,1.4,0.2,0,0,0.4,1,0.4
101,Dante Cunningham\cunnida01,PF,23,POR,56,9,19.8,2.3,5.2,0.433,0,0.1,0,2.3,5.1,0.439,0.433,0.6,0.8,0.711,1.3,2.1,3.4,0.5,0.7,0.6,0.6,2.5,5.1
144,Rudy Fernandez\fernaru01,SG,25,POR,78,3,23.3,2.7,7.4,0.37,1.5,4.6,0.321,1.2,2.7,0.453,0.471,1.6,1.9,0.863,0.5,1.7,2.2,2.5,1.1,0.2,1.1,1.7,8.6
236,Armon Johnson\johnsar02,PG,21,POR,38,0,7.3,1.2,2.7,0.455,0.1,0.3,0.417,1.1,2.3,0.461,0.48,0.3,0.6,0.591,0.3,0.7,0.9,1.2,0.1,0,1,0.8,2.9
237,Chris Johnson\johnsch03,C,25,POR,10,1,10.6,0.7,1.8,0.389,0,0,,0.7,1.8,0.389,0.389,1.3,1.8,0.722,1.1,1.6,2.7,0.2,0.3,0.6,0.8,1.8,2.7
273,Sean Marks\marksse01,C,35,POR,29,0,7.2,0.7,1.5,0.432,0.1,0.1,1,0.6,1.4,0.405,0.455,0.2,0.3,0.625,0.6,0.8,1.4,0.1,0.1,0.2,0.4,1.5,1.6
278,Wesley Matthews\matthwe02,SG,24,POR,82,69,33.6,5.4,11.9,0.449,1.9,4.6,0.407,3.5,7.3,0.476,0.528,3.2,3.8,0.844,0.6,2.6,3.1,2,1.2,0.1,1.7,2.4,15.9
292,Andre Miller\millean02,PG,34,POR,81,81,32.7,4.8,10.4,0.46,0,0.5,0.108,4.7,10,0.476,0.462,3.1,3.6,0.853,1.2,2.5,3.7,7,1.4,0.1,2.4,2.1,12.7
295,Patty Mills\millspa02,PG,22,POR,64,0,12.2,2.1,5.1,0.412,0.7,2.1,0.353,1.4,3,0.451,0.483,0.6,0.7,0.766,0.3,0.5,0.8,1.7,0.4,0,1,1,5.5
316,Fabricio Oberto\obertfa01,C,35,POR,5,0,9,0.6,1,0.6,0,0,,0.6,1,0.6,0.6,0.2,0.4,0.5,0.6,0.8,1.4,0,0,0,0.6,2,1.4
342,Joel Przybilla\przybjo01,C,31,POR,31,9,14.4,0.7,1.1,0.618,0,0,,0.7,1.1,0.618,0.618,0.4,0.7,0.565,0.9,3,3.9,0.4,0.2,0.5,0.7,2,1.8
358,Brandon Roy\roybr01,SG,26,POR,47,23,27.9,4.4,11.1,0.4,0.8,2.4,0.333,3.6,8.7,0.418,0.436,2.5,2.9,0.848,0.6,2,2.6,2.7,0.8,0.3,1.2,1.6,12.2
418,Gerald Wallace\wallage01,PF,28,POR,23,15,35.7,5.8,11.7,0.498,1.2,3.5,0.338,4.7,8.2,0.566,0.548,3,3.9,0.767,1.7,5.9,7.6,2.5,2,0.7,2.3,2.7,15.8
83,Omri Casspi\casspom01,SF,22,SAC,71,27,24,3.2,7.7,0.412,1.3,3.5,0.372,1.9,4.2,0.445,0.496,1,1.4,0.673,1,3.3,4.3,1,0.8,0.2,1,1.6,8.6
98,DeMarcus Cousins\couside01,C,20,SAC,81,62,28.5,5.3,12.4,0.43,0,0.2,0.167,5.3,12.2,0.435,0.432,3.4,5,0.687,2.7,6,8.6,2.5,1,0.8,3.3,4.1,14.1
103,Samuel Dalembert\dalemsa01,C,29,SAC,80,46,24.2,3.4,7.1,0.473,0,0,0,3.4,7.1,0.474,0.473,1.4,1.9,0.73,2.7,5.6,8.2,0.8,0.5,1.5,1.7,2.8,8.1
138,Tyreke Evans\evansty01,SG,21,SAC,57,53,37,6.7,16.4,0.409,0.8,2.6,0.291,5.9,13.8,0.432,0.432,3.6,4.7,0.771,0.8,4,4.8,5.6,1.5,0.5,3.2,2.5,17.8
157,Francisco Garcia\garcifr01,SF,29,SAC,58,34,23.9,3.6,8.2,0.436,1.4,3.9,0.362,2.2,4.3,0.502,0.521,1.1,1.3,0.855,0.4,1.9,2.3,1.2,0.9,0.8,0.8,2.2,9.7
179,Donte Greene\greendo01,SF,22,SAC,69,21,16.3,2.3,5.6,0.404,0.7,2.2,0.292,1.6,3.4,0.478,0.462,0.6,0.9,0.662,0.7,1.4,2.1,0.7,0.5,0.3,0.9,1.3,5.8
197,Luther Head\headlu01,PG,28,SAC,36,14,16.3,1.9,4.6,0.415,0.7,1.8,0.391,1.2,2.8,0.43,0.491,1.1,1.4,0.78,0.4,1.2,1.7,1.9,0.3,0.3,0.9,1.2,5.6
223,Darnell Jackson\jacksda01,PF,25,SAC,59,2,8.2,1.3,2.7,0.487,0.1,0.2,0.273,1.3,2.5,0.503,0.497,0.5,0.8,0.612,0.8,0.8,1.6,0.2,0.2,0.1,0.4,1,3.2
233,Eugene Jeter\jetereu01,PG,27,SAC,62,1,13.8,1.7,4.2,0.409,0.1,0.5,0.2,1.6,3.7,0.437,0.421,0.6,0.7,0.902,0.1,1,1.1,2.6,0.5,0,0.8,0.9,4.1
255,Carl Landry\landrca01,PF,27,SAC,53,16,26.5,4.5,9.1,0.492,0,0.1,0,4.5,9.1,0.495,0.492,2.9,4.1,0.721,2.4,2.4,4.8,0.9,0.6,0.4,1.5,2.4,11.9
389,Jermaine Taylor\tayloje02,SG,24,SAC,26,8,15.6,3,6.3,0.476,0.5,1.5,0.3,2.5,4.8,0.532,0.512,0.6,0.8,0.727,1,1.1,2,1.2,0.5,0.1,1.5,1.3,7.1
398,Jason Thompson\thompja02,PF,24,SAC,75,39,23.3,3.6,7.1,0.507,0,0,0,3.6,7.1,0.51,0.507,1.6,2.7,0.605,1.9,4.1,6.1,1.2,0.4,0.6,1.3,2.8,8.8
400,Marcus Thornton\thornma01,SG,23,SAC,27,23,38.1,7.9,17.5,0.45,2,5.4,0.361,5.9,12.1,0.491,0.506,3.5,4.4,0.805,1.3,3.4,4.7,3.4,1.7,0.2,2.1,2.2,21.3
407,Beno Udrih\udrihbe01,PG,28,SAC,79,64,34.6,5.2,10.4,0.5,0.8,2.3,0.357,4.4,8.1,0.54,0.539,2.5,2.9,0.864,0.5,2.8,3.4,4.9,1.2,0.1,1.8,2.3,13.7
432,Hassan Whiteside\whiteha01,C,21,SAC,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,2,0
446,Antoine Wright\wrighan01,SG,26,SAC,7,0,4.4,0.1,1.1,0.125,0,0.6,0,0.1,0.6,0.25,0.125,0,0,,0.3,0.1,0.4,0,0.1,0,0.1,0.4,0.3
15,James Anderson\anderja01,SF,21,SAS,26,2,11,1.2,3.1,0.383,0.7,1.8,0.391,0.5,1.3,0.371,0.494,0.5,0.7,0.778,0.1,0.8,0.9,0.7,0.1,0.2,0.5,0.9,3.6
47,DeJuan Blair\blairde01,PF,21,SAS,81,65,21.4,3.6,7.2,0.501,0,0,0,3.6,7.2,0.503,0.501,1.1,1.7,0.657,2.7,4.3,7,1,1.2,0.5,1.4,2.6,8.3
53,Matt Bonner\bonnema01,PF,30,SAS,66,1,21.7,2.6,5.6,0.464,1.6,3.5,0.457,1,2.1,0.475,0.605,0.5,0.7,0.744,0.9,2.7,3.6,0.9,0.4,0.3,0.4,1.7,7.3
125,Tim Duncan\duncati01,C,34,SAS,76,76,28.4,5.5,11,0.5,0,0.1,0,5.5,11,0.502,0.5,2.4,3.4,0.716,2.2,6.7,8.9,2.7,0.7,1.9,1.6,1.6,13.4
162,Alonzo Gee\geeal01,SG,23,SAS,5,0,3.6,0.2,0.6,0.333,0,0,,0.2,0.6,0.333,0.333,0,0,,0.4,0.2,0.6,0,0,0.4,0.6,0.6,0.4
166,Manu Ginobili\ginobma01,SG,33,SAS,80,79,30.3,5.5,12.7,0.433,1.9,5.5,0.349,3.6,7.2,0.497,0.509,4.5,5.1,0.871,0.5,3.2,3.7,4.9,1.5,0.4,2.2,2,17.4
176,Danny Green\greenda02,SG,23,SAS,8,0,11.5,2.1,4.4,0.486,0.9,2.4,0.368,1.3,2,0.625,0.586,0,0,,0.4,1.5,1.9,0.3,0.3,0.1,0.6,0.9,5.1
203,George Hill\hillge01,PG,24,SAS,76,5,28.3,3.8,8.3,0.453,1,2.7,0.377,2.8,5.6,0.49,0.514,3.1,3.6,0.863,0.3,2.3,2.6,2.5,0.9,0.3,1.3,2,11.6
228,Othyus Jeffers\jeffeot01,SG,25,SAS,1,0,8,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,0,2,2,1,0,0,1,1,2
230,Richard Jefferson\jefferi01,SF,30,SAS,81,81,30.4,3.8,7.9,0.474,1.7,3.8,0.44,2.1,4.1,0.504,0.579,1.8,2.4,0.759,0.7,3.2,3.8,1.3,0.5,0.4,1.1,2,11
283,Antonio McDyess\mcdyean01,PF,36,SAS,73,16,19,2.3,4.7,0.491,0,0,0,2.3,4.7,0.493,0.491,0.7,1.1,0.675,1.7,3.7,5.4,1.2,0.5,0.5,1,2.2,5.3
308,Gary Neal\nealga01,SG,26,SAS,80,1,21.1,3.6,7.9,0.451,1.6,3.9,0.419,2,4.1,0.481,0.553,1.1,1.3,0.808,0.3,2.2,2.5,1.2,0.3,0.1,1,1.9,9.8
312,Steve Novak\novakst01,SF,27,SAS,23,0,8.6,1.3,2.6,0.525,1,1.8,0.548,0.3,0.7,0.471,0.72,0.3,0.3,1,0.2,0.8,1,0.1,0,0.2,0.2,0.5,4
321,Larry Owens\owensla01,SF,28,SAS,7,0,4.4,0.4,0.9,0.5,0.1,0.4,0.333,0.3,0.4,0.667,0.583,0.3,0.6,0.5,0,0.6,0.6,0.1,0.3,0,0,0.6,1.3
324,Tony Parker\parketo01,PG,28,SAS,78,78,32.4,7.1,13.7,0.519,0.3,0.9,0.357,6.8,12.8,0.531,0.531,3,3.9,0.769,0.4,2.7,3.1,6.6,1.2,0,2.6,1.7,17.5
343,Chris Quinn\quinnch01,PG,27,SAS,41,0,7.1,0.8,2.2,0.363,0.3,0.9,0.297,0.5,1.3,0.407,0.423,0.1,0.2,0.5,0.1,0.5,0.6,1,0.1,0,0.3,0.7,2
370,Bobby Simmons\simmobo01,SF,30,SAS,2,0,8,0,1.5,0,0,1.5,0,0,0,,0,0,0,,0,0,0,1,0,0,0,1,0
380,Tiago Splitter\splitti01,C,26,SAS,60,6,12.3,1.7,3.2,0.529,0,0,0,1.7,3.2,0.532,0.529,1.3,2.3,0.543,1.2,2.2,3.4,0.4,0.5,0.3,0.5,1.5,4.6
392,Garrett Temple\templga01,SG,24,SAS,3,0,7,0.3,1.7,0.2,0,0.3,0,0.3,1.3,0.25,0.2,0,0.7,0,0.3,0.3,0.7,0.7,0.3,0.3,0.3,0.7,0.7
406,Ime Udoka\udokaim01,SF,33,SAS,20,0,6.5,0.3,1.1,0.238,0,0.4,0,0.3,0.7,0.385,0.238,0.2,0.4,0.5,0.3,0.7,1,0.7,0.4,0.1,0.3,0.7,0.7
4,Alexis Ajinca\ajincal01,C,22,TOR,24,0,11,2,4.2,0.465,0.4,1.1,0.333,1.6,3.1,0.514,0.51,0.5,0.6,0.733,0.5,2,2.5,0.3,0.3,0.6,0.7,2.5,4.8
5,Solomon Alabi\alabiso01,C,22,TOR,12,0,4.9,0.3,1.3,0.2,0,0,,0.3,1.3,0.2,0.2,0,0.2,0,0.6,0.6,1.2,0.2,0.2,0.2,0.3,0.4,0.5
14,David Andersen\anderda03,PF,30,TOR,11,0,13.6,2.1,4.3,0.489,0.3,0.9,0.3,1.8,3.4,0.541,0.521,0.6,0.6,1,0.7,2.4,3.1,0.6,0.3,0.3,0.7,1,5.1
28,Marcus Banks\banksma01,PG,29,TOR,3,0,7.3,0,0.7,0,0,0,,0,0.7,0,0,2,2.7,0.75,0,0.3,0.3,1,0.3,0,0.7,1.3,2
