,Unnamed: 0,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G
373,373,3,Arron Afflalo\afflaar01,SF,27,ORL,64,64,36.0,6.2,14.1,0.439,1.1,3.8,0.3,5.1,10.4,0.489,0.478,3.0,3.5,0.857,0.5,3.3,3.7,3.2,0.6,0.2,2.2,2.1,16.5
374,374,22,Gustavo Ayon\ayongu01,C,27,ORL,43,3,13.3,1.6,2.9,0.536,0.0,0.0,,1.6,2.9,0.536,0.536,0.4,0.9,0.5,0.9,2.3,3.3,1.4,0.3,0.3,0.9,1.9,3.6
375,375,102,Glen Davis\davisgl01,PF,27,ORL,34,33,31.3,6.3,14.1,0.448,0.0,0.1,0.0,6.3,14.0,0.45,0.448,2.5,3.4,0.718,1.6,5.6,7.2,2.1,0.9,0.6,1.9,2.6,15.1
376,376,170,Maurice Harkless\harklma01,SF,19,ORL,76,59,26.0,3.4,7.4,0.461,0.4,1.5,0.274,3.0,5.9,0.51,0.489,1.0,1.7,0.57,1.6,2.8,4.4,0.7,1.2,0.8,0.9,1.9,8.2
377,377,172,Al Harrington\harrial01,C,32,ORL,10,0,11.9,2.0,5.7,0.35100000000000003,0.8,3.0,0.267,1.2,2.7,0.444,0.421,0.3,0.4,0.75,0.6,2.1,2.7,1.0,0.4,0.1,0.7,1.8,5.1
378,378,175,Tobias Harris\harrito02,PF,20,ORL,27,20,36.1,6.7,14.7,0.453,1.0,3.2,0.31,5.7,11.5,0.494,0.487,3.0,4.1,0.721,2.1,6.4,8.5,2.1,0.9,1.4,1.8,3.3,17.3
379,379,232,DeQuan Jones\jonesde01,SF,22,ORL,63,17,12.7,1.5,3.5,0.436,0.1,0.6,0.257,1.4,2.9,0.47,0.456,0.5,0.8,0.667,0.3,1.4,1.7,0.3,0.3,0.3,0.5,0.9,3.7
380,380,252,Doron Lamb\lambdo01,SG,21,ORL,24,0,12.4,1.1,2.8,0.397,0.4,0.9,0.476,0.7,2.0,0.362,0.471,0.5,0.8,0.632,0.2,1.0,1.2,0.5,0.3,0.0,0.4,1.0,3.2
381,381,289,Josh McRoberts\mcrobjo01,PF,25,ORL,41,3,16.7,1.5,3.7,0.392,0.4,1.3,0.309,1.0,2.4,0.439,0.448,0.5,0.7,0.733,1.0,2.3,3.3,1.7,0.2,0.3,0.7,1.6,3.9
382,382,303,E'Twaun Moore\mooreet01,SG,23,ORL,75,21,22.4,3.2,8.0,0.396,0.9,2.6,0.34,2.3,5.3,0.424,0.452,0.6,0.8,0.797,0.6,1.6,2.2,2.7,0.7,0.3,1.4,1.6,7.8
383,383,316,Jameer Nelson\nelsoja01,PG,30,ORL,56,56,35.3,5.5,13.9,0.392,2.2,6.3,0.341,3.3,7.6,0.435,0.47,1.6,1.8,0.873,0.4,3.3,3.7,7.4,1.3,0.1,2.8,2.9,14.7
384,384,317,Andrew Nicholson\nichoan01,PF,23,ORL,75,28,16.7,3.4,6.5,0.527,0.0,0.0,,3.4,6.5,0.527,0.527,1.0,1.3,0.7979999999999999,0.9,2.5,3.4,0.6,0.3,0.4,1.1,1.8,7.8
385,385,322,Kyle O'Quinn\oquinky01,C,22,ORL,57,5,11.2,1.8,3.5,0.513,0.0,0.0,0.0,1.8,3.4,0.515,0.513,0.5,0.8,0.667,1.1,2.5,3.7,0.9,0.2,0.5,0.6,1.9,4.1
386,386,354,J.J. Redick\redicjj01,SG,28,ORL,50,11,31.5,5.2,11.6,0.45,2.3,6.0,0.39,2.9,5.6,0.514,0.551,2.3,2.6,0.8909999999999999,0.2,2.2,2.4,4.4,0.6,0.1,2.1,1.4,15.1
387,387,385,Ish Smith\smithis01,PG,24,ORL,36,3,10.5,1.1,3.2,0.336,0.1,0.5,0.235,1.0,2.8,0.354,0.353,0.1,0.2,0.429,0.3,1.0,1.3,1.6,0.4,0.2,0.8,0.4,2.4
388,388,423,Hedo Turkoglu\turkohe01,SF,33,ORL,11,1,17.2,1.3,4.8,0.264,0.1,2.2,0.042,1.2,2.6,0.448,0.274,0.3,0.5,0.5,0.4,2.0,2.4,2.1,0.6,0.1,1.1,1.0,2.9
389,389,427,Beno Udrih\udrihbe01,PG,30,ORL,27,9,27.3,3.6,8.8,0.408,0.8,2.0,0.396,2.8,6.9,0.411,0.452,2.2,2.6,0.857,0.6,1.7,2.3,6.1,0.9,0.0,2.0,1.9,10.2
390,390,434,Nikola Vucevic\vucevni01,C,22,ORL,77,77,33.2,6.0,11.5,0.519,0.0,0.0,0.0,6.0,11.5,0.52,0.519,1.1,1.6,0.6829999999999999,3.5,8.4,11.9,1.9,0.8,1.0,1.8,2.8,13.1
391,391,7,Lavoy Allen\allenla01,C,23,PHI,79,37,21.1,2.6,5.7,0.454,0.0,0.0,0.0,2.6,5.7,0.455,0.454,0.5,0.8,0.7170000000000001,2.0,3.0,5.0,0.9,0.3,0.7,0.7,2.3,5.8
392,392,62,Kwame Brown\brownkw01,C,30,PHI,22,11,12.2,0.8,1.7,0.459,0.0,0.0,,0.8,1.7,0.459,0.459,0.3,0.9,0.368,1.0,2.3,3.4,0.4,0.3,0.5,0.4,1.7,1.9
393,393,177,Spencer Hawes\hawessp01,C,24,PHI,82,40,27.2,4.6,9.9,0.464,0.4,1.1,0.35600000000000004,4.2,8.8,0.477,0.483,1.5,1.9,0.777,2.1,5.1,7.2,2.2,0.3,1.4,1.6,2.8,11.0
394,394,193,Jrue Holiday\holidjr01,PG,22,PHI,78,78,37.5,7.1,16.5,0.431,1.2,3.2,0.368,5.9,13.3,0.446,0.466,2.3,3.1,0.752,1.1,3.1,4.2,8.0,1.6,0.4,3.7,2.2,17.7
395,395,194,Justin Holiday\holidju01,SG,23,PHI,9,0,15.8,1.8,5.3,0.333,0.4,1.8,0.25,1.3,3.6,0.375,0.375,0.7,0.9,0.75,0.0,1.6,1.6,1.7,0.3,0.7,1.0,0.8,4.7
396,396,206,Royal Ivey\iveyro01,SG,31,PHI,53,5,13.2,1.2,2.7,0.431,0.7,1.7,0.42,0.5,1.1,0.446,0.5589999999999999,0.2,0.3,0.563,0.3,0.8,1.1,0.6,0.4,0.1,0.4,1.4,3.2
397,397,218,Charles Jenkins\jenkich01,PG,23,PHI,12,1,12.5,1.2,3.2,0.368,0.0,0.0,,1.2,3.2,0.368,0.368,0.2,0.3,0.5,0.3,0.7,0.9,1.3,0.5,0.1,0.2,0.3,2.5
398,398,273,Shelvin Mack\macksh01,SG,22,PHI,4,0,1.8,0.3,0.5,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.3,0.5
399,399,309,Arnett Moultrie\moultar01,PF,22,PHI,47,0,11.5,1.7,2.9,0.5820000000000001,0.0,0.0,,1.7,2.9,0.5820000000000001,0.5820000000000001,0.4,0.6,0.643,1.6,1.5,3.1,0.2,0.4,0.2,0.4,0.9,3.7
400,400,330,Jeremy Pargo\pargoje01,SG,26,PHI,14,0,14.9,1.7,4.5,0.381,0.5,1.2,0.412,1.2,3.3,0.37,0.4370000000000001,1.0,1.5,0.667,0.1,1.1,1.2,2.0,0.1,0.0,0.9,1.0,4.9
401,401,355,Jason Richardson\richaja01,SG,32,PHI,33,33,28.4,4.1,10.2,0.402,1.7,5.1,0.341,2.4,5.1,0.462,0.487,0.6,1.0,0.606,0.6,3.3,3.8,1.5,1.2,0.5,0.8,1.7,10.5
402,402,424,Evan Turner\turneev01,SF,24,PHI,82,82,35.3,5.4,12.8,0.419,0.7,1.9,0.365,4.7,10.9,0.428,0.446,1.9,2.5,0.74,0.7,5.6,6.3,4.3,0.9,0.2,2.3,2.4,13.3
403,403,445,Maalik Wayns\waynsma01,PG,21,PHI,21,1,7.9,0.9,3.4,0.264,0.2,1.2,0.2,0.7,2.2,0.298,0.299,0.6,0.7,0.867,0.0,0.2,0.2,1.0,0.1,0.0,0.6,0.9,2.7
404,404,452,Damien Wilkins\wilkida02,SG,33,PHI,61,21,18.0,2.4,5.2,0.459,0.3,0.8,0.333,2.1,4.3,0.483,0.486,1.3,1.8,0.743,0.5,1.2,1.7,1.5,0.6,0.3,0.8,1.6,6.4
405,405,463,Dorell Wright\wrighdo01,SF,27,PHI,79,8,22.6,3.0,7.6,0.396,1.7,4.6,0.374,1.3,3.0,0.429,0.508,1.5,1.8,0.851,0.5,3.3,3.8,1.9,0.8,0.4,0.8,1.2,9.2
406,406,465,Nick Young\youngni01,SG,27,PHI,59,17,23.9,3.8,9.2,0.413,1.3,3.6,0.35700000000000004,2.5,5.6,0.449,0.482,1.8,2.2,0.82,0.4,1.8,2.2,1.4,0.6,0.2,0.8,1.4,10.6
407,407,467,Thaddeus Young\youngth01,PF,24,PHI,76,76,34.6,6.7,12.6,0.531,0.0,0.1,0.125,6.7,12.5,0.535,0.532,1.4,2.5,0.574,2.4,5.1,7.5,1.6,1.8,0.7,1.2,2.5,14.8
408,408,39,Michael Beasley\beaslmi01,SF,24,PHO,75,20,20.7,4.1,10.2,0.405,0.6,1.9,0.313,3.5,8.3,0.426,0.434,1.3,1.7,0.746,0.7,3.1,3.8,1.5,0.4,0.5,1.9,1.4,10.1
409,409,63,Shannon Brown\brownsh01,SG,27,PHO,59,22,23.8,4.1,9.7,0.42,0.7,2.4,0.277,3.4,7.3,0.467,0.454,1.7,2.1,0.784,0.7,1.8,2.5,1.8,1.0,0.3,1.3,1.6,10.5
410,410,114,Goran Dragic\dragigo01,PG,26,PHO,77,77,33.5,5.2,11.8,0.443,1.1,3.6,0.319,4.1,8.2,0.4970000000000001,0.491,3.2,4.2,0.748,0.8,2.3,3.1,7.4,1.6,0.3,2.8,2.8,14.7
411,411,116,Jared Dudley\dudleja01,SF,27,PHO,79,50,27.5,4.0,8.5,0.468,1.3,3.4,0.391,2.6,5.0,0.52,0.547,1.6,2.1,0.7959999999999999,1.0,2.1,3.1,2.6,0.9,0.1,1.3,1.6,10.9
412,412,141,Diante Garrett\garredi02,PG,24,PHO,19,0,7.8,0.8,2.6,0.327,0.2,0.8,0.2,0.7,1.8,0.382,0.35700000000000004,0.3,0.5,0.5,0.3,0.5,0.8,1.6,0.5,0.0,0.8,0.3,2.1
413,413,154,Marcin Gortat\gortama01,C,28,PHO,61,61,30.8,4.8,9.3,0.521,0.0,0.0,0.0,4.8,9.2,0.524,0.521,1.5,2.3,0.652,2.1,6.4,8.5,1.2,0.7,1.6,1.6,2.1,11.1
414,414,164,Hamed Haddadi\haddaha01,C,27,PHO,17,0,13.8,1.6,3.6,0.459,0.0,0.0,,1.6,3.6,0.459,0.459,0.8,1.5,0.52,1.9,3.2,5.1,0.5,0.3,1.2,1.6,2.6,4.1
415,415,229,Wesley Johnson\johnswe01,SF,25,PHO,50,21,19.1,3.2,7.9,0.407,1.0,3.1,0.32299999999999995,2.2,4.8,0.461,0.47,0.5,0.7,0.7709999999999999,0.4,2.0,2.5,0.7,0.4,0.4,1.0,1.1,8.0
416,416,277,Kendall Marshall\marshke01,PG,21,PHO,48,3,14.6,1.2,3.1,0.371,0.5,1.5,0.315,0.7,1.6,0.423,0.447,0.2,0.3,0.5710000000000001,0.1,0.8,0.9,3.0,0.5,0.1,1.2,1.0,3.0
417,417,305,Marcus Morris\morrima03,SF,23,PHO,23,6,16.1,2.2,5.5,0.405,0.5,1.7,0.308,1.7,3.8,0.448,0.452,0.7,1.8,0.405,0.7,1.8,2.5,0.7,0.8,0.2,1.0,1.7,5.7
418,418,306,Markieff Morris\morrima02,PF,23,PHO,82,32,22.4,3.2,8.0,0.407,0.5,1.6,0.336,2.7,6.3,0.426,0.442,1.1,1.5,0.732,1.6,3.2,4.8,1.3,0.9,0.8,1.3,2.5,8.2
419,419,321,Jermaine O'Neal\onealje01,C,34,PHO,55,4,18.7,3.3,6.7,0.482,0.0,0.0,,3.3,6.7,0.482,0.482,1.7,2.1,0.835,1.5,3.8,5.3,0.8,0.3,1.4,1.3,2.3,8.3
420,420,371,Luis Scola\scolalu01,PF,32,PHO,82,67,26.6,5.3,11.2,0.472,0.0,0.2,0.188,5.2,11.0,0.477,0.474,2.2,2.8,0.787,1.9,4.7,6.6,2.2,0.8,0.4,1.5,3.1,12.8
421,421,406,Sebastian Telfair\telfase01,PG,27,PHO,46,2,17.3,2.0,5.4,0.381,0.9,2.5,0.381,1.1,2.9,0.381,0.468,1.0,1.2,0.772,0.3,1.2,1.5,2.5,0.6,0.2,1.2,1.8,6.0
422,422,421,P.J. Tucker\tuckepj01,SG,27,PHO,79,45,24.2,2.7,5.6,0.473,0.3,0.9,0.314,2.4,4.7,0.503,0.498,0.8,1.1,0.7440000000000001,1.7,2.8,4.4,1.4,0.8,0.2,0.8,1.8,6.4
423,423,468,Luke Zeller\zellelu01,C,25,PHO,16,0,3.6,0.6,1.6,0.34600000000000003,0.1,0.3,0.2,0.5,1.3,0.381,0.365,0.0,0.0,,0.1,0.6,0.6,0.2,0.0,0.0,0.0,0.3,1.2
424,424,6,LaMarcus Aldridge\aldrila01,PF,27,POR,74,74,37.7,8.6,17.8,0.484,0.0,0.2,0.14300000000000002,8.6,17.6,0.488,0.485,3.8,4.7,0.81,2.4,6.7,9.1,2.6,0.8,1.2,1.9,2.5,21.1
425,425,24,Luke Babbitt\babbilu01,PF,23,POR,62,0,11.8,1.4,3.8,0.368,1.0,2.9,0.348,0.4,0.9,0.429,0.5,0.2,0.2,0.769,0.2,2.0,2.2,0.5,0.2,0.1,0.4,1.3,3.9
426,426,31,Will Barton\bartowi01,SG,22,POR,73,5,12.2,1.6,4.2,0.382,0.1,0.9,0.138,1.5,3.3,0.447,0.396,0.7,0.9,0.769,0.5,1.5,2.0,0.8,0.5,0.1,0.8,0.8,4.0
427,427,34,Nicolas Batum\batumni01,SF,24,POR,73,73,38.5,4.8,11.4,0.423,2.3,6.1,0.3720000000000001,2.6,5.3,0.481,0.522,2.4,2.9,0.848,1.3,4.3,5.6,4.9,1.2,1.1,2.6,1.9,14.3
428,428,81,Victor Claver\clavevi01,SF,24,POR,49,16,16.6,1.5,3.9,0.392,0.5,1.8,0.287,1.0,2.1,0.48,0.458,0.3,0.6,0.467,0.6,1.8,2.4,0.9,0.5,0.2,0.9,1.5,3.8
429,429,137,Joel Freeland\freeljo01,PF,25,POR,51,1,9.4,1.1,2.8,0.408,0.0,0.0,,1.1,2.8,0.408,0.408,0.4,0.5,0.667,0.8,1.5,2.3,0.3,0.3,0.2,0.4,1.3,2.6
430,430,186,J.J. Hickson\hicksjj01,C,24,POR,80,80,29.0,5.2,9.3,0.562,0.0,0.0,0.0,5.2,9.3,0.563,0.562,2.3,3.4,0.679,3.3,7.0,10.4,1.1,0.6,0.6,1.8,2.0,12.7
431,431,217,Jared Jeffries\jeffrja01,PF,31,POR,38,0,9.2,0.4,1.4,0.29600000000000004,0.0,0.1,0.0,0.4,1.4,0.308,0.29600000000000004,0.3,0.6,0.522,0.7,0.9,1.6,0.4,0.2,0.2,0.4,1.5,1.2
432,432,260,Meyers Leonard\leoname01,C,20,POR,69,9,17.5,2.2,4.0,0.545,0.0,0.1,0.429,2.1,3.9,0.5479999999999999,0.551,1.0,1.3,0.809,1.2,2.5,3.7,0.5,0.2,0.6,0.7,2.4,5.5
433,433,264,Damian Lillard\lillada01,PG,22,POR,82,82,38.6,6.7,15.7,0.429,2.3,6.1,0.368,4.5,9.6,0.469,0.501,3.3,3.9,0.8440000000000001,0.5,2.6,3.1,6.5,0.9,0.2,3.0,2.1,19.0
434,434,282,Wesley Matthews\matthwe02,SG,26,POR,69,69,34.8,5.1,11.7,0.436,2.4,6.2,0.398,2.7,5.6,0.478,0.54,2.2,2.7,0.797,0.5,2.3,2.8,2.5,1.3,0.3,1.6,2.5,14.8
435,435,284,Eric Maynor\maynoer01,SG,25,POR,27,0,21.2,2.6,6.1,0.422,0.7,1.9,0.38,1.9,4.3,0.44,0.479,1.0,1.5,0.6829999999999999,0.1,0.9,1.0,4.0,0.4,0.0,1.8,1.3,6.9
436,436,335,Sasha Pavlovic\pavloal01,SG,29,POR,39,1,13.5,1.1,3.1,0.353,0.5,1.5,0.3,0.6,1.5,0.407,0.429,0.0,0.2,0.16699999999999998,0.2,1.3,1.4,0.8,0.6,0.1,0.4,1.5,2.6
437,437,345,Ronnie Price\pricero01,PG,29,POR,39,0,13.1,1.0,3.1,0.325,0.3,1.0,0.256,0.7,2.1,0.358,0.3670000000000001,0.4,0.6,0.708,0.3,0.8,1.1,1.9,0.7,0.1,0.9,1.6,2.7
438,438,389,Nolan Smith\smithno01,PG,24,POR,40,0,7.2,1.1,2.9,0.368,0.2,0.7,0.214,0.9,2.2,0.419,0.395,0.5,0.7,0.7140000000000001,0.2,0.5,0.7,0.9,0.2,0.0,0.7,0.7,2.8
439,439,5,Cole Aldrich\aldrico01,C,24,SAC,15,0,11.7,1.4,2.5,0.568,0.0,0.0,,1.4,2.5,0.568,0.568,0.5,0.7,0.727,1.2,3.0,4.2,0.2,0.1,0.9,0.6,1.3,3.3
440,440,60,Aaron Brooks\brookaa01,PG,28,SAC,46,20,20.8,3.0,6.6,0.459,1.0,2.8,0.378,2.0,3.8,0.517,0.5379999999999999,0.9,1.1,0.769,0.3,1.4,1.7,2.3,0.6,0.2,1.4,1.9,8.0
441,441,90,DeMarcus Cousins\couside01,C,22,SAC,75,74,30.5,6.4,13.8,0.465,0.1,0.3,0.182,6.4,13.5,0.471,0.467,4.2,5.6,0.738,3.0,7.0,9.9,2.7,1.4,0.7,3.0,3.6,17.1
442,442,112,Toney Douglas\douglto01,PG,26,SAC,22,0,17.1,2.2,5.2,0.43,1.0,2.5,0.389,1.3,2.7,0.467,0.522,0.7,0.7,1.0,0.5,1.7,2.2,2.6,1.4,0.0,1.1,1.9,6.1
443,443,127,Tyreke Evans\evansty01,SG,23,SAC,65,61,31.0,5.6,11.8,0.478,0.7,2.0,0.338,4.9,9.7,0.508,0.508,3.2,4.2,0.775,0.9,3.6,4.4,3.5,1.4,0.4,2.0,2.0,15.2
444,444,136,Jimmer Fredette\fredeji01,SG,23,SAC,69,0,14.0,2.5,5.9,0.421,0.9,2.3,0.417,1.6,3.7,0.423,0.5,1.2,1.4,0.8590000000000001,0.3,0.8,1.0,1.3,0.4,0.0,1.0,0.9,7.2
445,445,139,Francisco Garcia\garcifr01,SG,31,SAC,40,15,17.8,1.9,5.1,0.376,1.0,2.7,0.3670000000000001,0.9,2.4,0.385,0.473,0.3,0.4,0.857,0.2,1.5,1.7,1.1,0.8,0.8,0.5,1.7,5.2
446,446,178,Chuck Hayes\hayesch01,C,29,SAC,74,1,16.3,1.1,2.6,0.442,0.0,0.0,0.0,1.1,2.6,0.444,0.442,0.4,0.6,0.625,1.5,2.5,4.0,1.5,0.4,0.2,0.6,1.5,2.7
447,447,196,Tyler Honeycutt\honeyty01,SF,22,SAC,9,0,3.6,0.3,1.2,0.273,0.0,0.2,0.0,0.3,1.0,0.333,0.273,0.2,0.2,1.0,0.3,0.8,1.1,0.2,0.0,0.1,0.6,0.2,0.9
448,448,226,James Johnson\johnsja01,SF,25,SAC,54,11,16.3,2.2,5.2,0.413,0.0,0.4,0.095,2.1,4.9,0.439,0.417,0.7,1.2,0.597,0.9,1.8,2.7,1.1,0.8,0.9,1.3,1.8,5.1
449,449,327,Travis Outlaw\outlatr01,SF,28,SAC,38,2,11.7,1.9,4.7,0.418,0.4,1.3,0.28,1.6,3.3,0.472,0.458,1.0,1.4,0.731,0.4,1.2,1.6,0.6,0.3,0.2,0.5,0.9,5.3
450,450,333,Patrick Patterson\pattepa01,PF,23,SAC,24,3,23.2,3.5,7.0,0.494,0.7,1.5,0.444,2.8,5.5,0.508,0.542,0.5,0.6,0.7859999999999999,1.7,3.2,4.8,1.3,0.5,0.5,0.8,2.0,8.0
451,451,361,Thomas Robinson\robinth01,PF,21,SAC,51,0,15.9,2.0,4.8,0.424,0.0,0.0,,2.0,4.8,0.424,0.424,0.8,1.4,0.5770000000000001,1.8,2.9,4.7,0.7,0.5,0.4,1.3,1.9,4.8
452,452,368,John Salmons\salmojo01,SF,33,SAC,76,72,30.0,3.2,8.1,0.399,1.3,3.5,0.371,1.9,4.5,0.42,0.48,1.1,1.4,0.773,0.4,2.3,2.7,3.0,0.7,0.3,1.1,1.9,8.8
453,453,410,Isaiah Thomas\thomais02,PG,23,SAC,79,62,26.9,4.6,10.5,0.44,1.5,4.1,0.358,3.2,6.5,0.491,0.509,3.2,3.6,0.882,0.4,1.7,2.0,4.0,0.8,0.0,1.8,2.1,13.9
454,454,415,Jason Thompson\thompja02,PF,26,SAC,82,81,27.9,4.6,9.1,0.502,0.0,0.0,0.0,4.6,9.0,0.504,0.502,1.7,2.5,0.6940000000000001,2.1,4.6,6.7,1.0,0.6,0.7,1.2,2.8,10.9
455,455,418,Marcus Thornton\thornma01,SG,25,SAC,72,8,24.0,4.6,10.8,0.429,2.0,5.3,0.3720000000000001,2.7,5.5,0.484,0.52,1.5,1.8,0.8809999999999999,0.7,1.8,2.5,1.3,0.8,0.1,0.9,1.5,12.7
456,456,14,James Anderson\anderja01,SF,23,SAS,10,0,9.4,1.1,2.5,0.44,0.5,1.1,0.455,0.6,1.4,0.429,0.54,0.7,0.9,0.778,0.3,1.1,1.4,0.9,0.3,0.2,0.7,0.7,3.4
457,457,36,Aron Baynes\baynear01,C,26,SAS,16,0,8.8,1.1,2.3,0.5,0.0,0.1,0.0,1.1,2.2,0.514,0.5,0.4,0.8,0.583,0.8,1.3,2.0,0.3,0.1,0.4,0.7,1.4,2.7
458,458,46,DeJuan Blair\blairde01,PF,23,SAS,61,16,14.0,2.3,4.4,0.524,0.0,0.0,0.0,2.3,4.4,0.526,0.524,0.7,1.1,0.629,1.1,2.7,3.8,0.7,0.6,0.2,0.8,1.8,5.4
459,459,52,Matt Bonner\bonnema01,PF,32,SAS,68,4,13.4,1.6,3.4,0.487,0.8,1.8,0.442,0.9,1.6,0.536,0.602,0.2,0.2,0.733,0.4,1.5,1.9,0.5,0.3,0.3,0.2,1.3,4.2
460,460,104,Nando De Colo\decolna01,SG,25,SAS,72,6,12.8,1.5,3.3,0.436,0.4,1.1,0.378,1.0,2.2,0.465,0.5,0.5,0.6,0.795,0.3,1.6,1.9,1.9,0.6,0.1,1.1,1.2,3.8
461,461,109,Boris Diaw\diawbo01,PF,30,SAS,75,20,22.8,2.4,4.4,0.539,0.4,1.0,0.385,2.0,3.4,0.5870000000000001,0.584,0.6,0.9,0.723,0.9,2.5,3.4,2.4,0.7,0.4,1.1,1.9,5.8
462,462,118,Tim Duncan\duncati01,C,36,SAS,69,69,30.1,7.1,14.1,0.502,0.0,0.1,0.28600000000000003,7.1,14.0,0.504,0.503,3.6,4.3,0.8170000000000001,1.8,8.1,9.9,2.7,0.7,2.7,2.1,1.7,17.8
463,463,150,Manu Ginobili\ginobma01,SG,35,SAS,60,0,23.2,3.8,9.0,0.425,1.4,3.9,0.353,2.4,5.1,0.48,0.502,2.7,3.4,0.7959999999999999,0.5,2.9,3.4,4.6,1.3,0.2,2.2,1.9,11.8
464,464,158,Danny Green\greenda02,SG,25,SAS,80,80,27.5,3.7,8.3,0.448,2.2,5.2,0.429,1.5,3.1,0.48,0.581,0.8,1.0,0.848,0.5,2.6,3.1,1.8,1.2,0.7,1.2,1.6,10.5
465,465,209,Stephen Jackson\jacksst02,SF,34,SAS,55,6,19.5,2.2,6.0,0.373,0.8,3.1,0.271,1.4,2.9,0.481,0.442,0.9,1.3,0.7,0.4,2.4,2.8,1.5,0.7,0.3,1.4,1.6,6.2
466,466,240,Cory Joseph\josepco01,PG,21,SAS,28,9,13.9,1.8,3.9,0.464,0.2,0.8,0.28600000000000003,1.6,3.2,0.506,0.491,0.6,0.8,0.857,0.4,1.4,1.9,1.9,0.5,0.1,0.8,0.9,4.5
467,467,259,Kawhi Leonard\leonaka01,SF,21,SAS,58,57,31.2,4.5,9.1,0.494,1.1,3.0,0.374,3.4,6.1,0.5539999999999999,0.556,1.8,2.2,0.825,1.1,4.9,6.0,1.6,1.7,0.6,1.1,1.7,11.9
468,468,299,Patty Mills\millspa02,PG,24,SAS,58,2,11.3,1.9,4.2,0.469,0.9,2.2,0.4,1.1,1.9,0.55,0.5770000000000001,0.3,0.3,0.8420000000000001,0.2,0.7,0.9,1.1,0.4,0.1,0.7,0.9,5.1
469,469,315,Gary Neal\nealga01,SG,28,SAS,68,17,21.8,3.6,8.8,0.412,1.3,3.7,0.355,2.3,5.1,0.454,0.487,0.9,1.1,0.865,0.2,1.9,2.1,1.9,0.4,0.0,1.0,1.4,9.5
470,470,331,Tony Parker\parketo01,PG,30,SAS,66,66,32.9,7.9,15.1,0.522,0.4,1.0,0.353,7.5,14.0,0.534,0.534,4.2,5.0,0.845,0.3,2.7,3.0,7.6,0.8,0.1,2.6,1.4,20.3
471,471,391,Tiago Splitter\splitti01,PF,28,SAS,81,58,24.7,3.9,7.0,0.56,0.0,0.0,0.0,3.9,6.9,0.561,0.56,2.6,3.5,0.73,1.8,4.6,6.4,1.6,0.8,0.8,1.2,2.0,10.3
472,472,1,Quincy Acy\acyqu01,PF,22,TOR,29,0,11.8,1.4,2.6,0.56,0.0,0.1,0.5,1.4,2.5,0.562,0.5670000000000001,1.1,1.3,0.816,1.0,1.6,2.7,0.4,0.4,0.5,0.6,1.8,4.0
473,473,13,Alan Anderson\anderal01,SF,30,TOR,65,2,23.0,3.6,9.5,0.383,1.5,4.4,0.333,2.2,5.1,0.426,0.46,1.9,2.3,0.857,0.5,1.8,2.3,1.6,0.7,0.1,1.2,2.0,10.7
474,474,27,Andrea Bargnani\bargnan01,PF,27,TOR,35,25,28.7,4.9,12.2,0.399,1.1,3.5,0.309,3.8,8.7,0.436,0.444,1.9,2.2,0.8440000000000001,0.7,2.9,3.7,1.1,0.6,0.7,1.5,1.8,12.7
475,475,70,Jose Calderon\caldejo01,PG,31,TOR,45,30,28.3,4.2,8.8,0.47,1.8,4.1,0.429,2.4,4.8,0.505,0.569,1.0,1.2,0.904,0.3,2.0,2.4,7.4,0.6,0.1,1.7,1.3,11.1
476,476,101,Ed Davis\davised01,C,23,TOR,45,24,24.2,4.1,7.5,0.5489999999999999,0.0,0.0,,4.1,7.5,0.5489999999999999,0.5489999999999999,1.5,2.3,0.647,2.1,4.6,6.7,1.2,0.6,0.8,1.0,2.5,9.7
477,477,108,DeMar DeRozan\derozde01,SG,23,TOR,82,82,36.7,6.7,15.0,0.445,0.4,1.5,0.28300000000000003,6.3,13.5,0.463,0.459,4.3,5.2,0.831,0.6,3.3,3.9,2.5,0.9,0.3,1.8,2.1,18.1
478,478,132,Landry Fields\fieldla01,SF,24,TOR,51,22,20.3,2.0,4.4,0.457,0.0,0.3,0.14300000000000002,2.0,4.1,0.478,0.462,0.7,1.0,0.642,1.2,2.9,4.1,1.2,0.6,0.2,0.8,1.2,4.7
479,479,144,Rudy Gay\gayru01,SF,26,TOR,33,32,34.7,7.3,17.1,0.425,1.3,4.0,0.336,5.9,13.2,0.452,0.464,3.6,4.2,0.856,1.3,5.1,6.4,2.8,1.7,0.7,2.8,2.9,19.5
480,480,157,Aaron Gray\grayaa01,C,28,TOR,42,16,12.2,1.1,2.1,0.5329999999999999,0.0,0.0,,1.1,2.1,0.5329999999999999,0.5329999999999999,0.5,1.0,0.523,1.1,2.0,3.2,0.8,0.2,0.1,0.9,2.0,2.8
481,481,222,Amir Johnson\johnsam01,PF,25,TOR,81,38,28.7,4.1,7.5,0.5539999999999999,0.1,0.2,0.385,4.1,7.3,0.5579999999999999,0.5589999999999999,1.7,2.3,0.727,2.8,4.7,7.5,1.5,1.0,1.4,1.4,3.7,10.0
